"","time","lwp","trel"
"1",61223,30.6666736602783,-0.993611111111111
"2",61242,30.4791698455811,-0.988333333333333
"3",61272,30.6494884490967,-0.98
"4",61291,30.9587688446045,-0.974722222222222
"5",61321,30.9587688446045,-0.966388888888889
"6",61341,30.6701068878174,-0.960833333333333
"7",61371,27.0103130340576,-0.9525
"8",61390,23.7319564819336,-0.947222222222222
"9",61421,22.4329872131348,-0.938611111111111
"10",61440,22.2268028259277,-0.933333333333333
"11",61470,22.2577285766602,-0.925
"12",61489,21.3505115509033,-0.919722222222222
"13",61519,19.95876121521,-0.911388888888889
"14",61539,19.3092784881592,-0.905833333333333
"15",61569,19.2164936065674,-0.8975
"16",61588,19.1958751678467,-0.892222222222222
"17",61619,19.0412368774414,-0.883611111111111
"18",61638,18.2783508300781,-0.878333333333333
"19",61668,17.6597938537598,-0.87
"20",61687,16.95876121521,-0.864722222222222
"21",61718,16.5463905334473,-0.856111111111111
"22",61737,16.6391735076904,-0.850833333333333
"23",61768,17.4536094665527,-0.842222222222222
"24",61787,18.04123878479,-0.836944444444444
"25",61817,18.4845371246338,-0.828611111111111
"26",61837,18.6907215118408,-0.823055555555556
"27",61867,18.8144340515137,-0.814722222222222
"28",61886,18.8865985870361,-0.809444444444444
"29",61916,18.9484558105469,-0.801111111111111
"30",61936,19.1134033203125,-0.795555555555556
"31",61966,19.2680416107178,-0.787222222222222
"32",61985,19.3195877075195,-0.781944444444444
"33",62015,19.3711338043213,-0.773611111111111
"34",62035,19.402063369751,-0.768055555555556
"35",62065,19.4123725891113,-0.759722222222222
"36",62084,19.4536094665527,-0.754444444444444
"37",62114,19.5670108795166,-0.746111111111111
"38",62133,19.6391735076904,-0.740833333333333
"39",62164,19.824743270874,-0.732222222222222
"40",62183,19.9690723419189,-0.726944444444444
"41",62213,20.0927848815918,-0.718611111111111
"42",62233,20.2474212646484,-0.713055555555556
"43",62263,20.4432964324951,-0.704722222222222
"44",62282,20.5566997528076,-0.699444444444444
"45",62313,20.6494827270508,-0.690833333333333
"46",62332,20.7010288238525,-0.685555555555556
"47",62362,20.7938117980957,-0.677222222222222
"48",62381,20.8453578948975,-0.671944444444444
"49",62412,20.8762855529785,-0.663333333333333
"50",62431,21.0618553161621,-0.658055555555556
"51",62461,21.1443290710449,-0.649722222222222
"52",62480,21.1855659484863,-0.644444444444444
"53",62511,21.2164936065674,-0.635833333333333
"54",62530,21.3092765808105,-0.630555555555556
"55",62560,21.4020614624023,-0.622222222222222
"56",62580,21.4329891204834,-0.616666666666667
"57",62610,21.4742259979248,-0.608333333333333
"58",62629,21.4845352172852,-0.603055555555556
"59",62659,21.4845352172852,-0.594722222222222
"60",62679,21.5463924407959,-0.589166666666667
"61",62709,21.5463924407959,-0.580833333333333
