"","time.abs","altitude","qv","rh","temp","theta"
"1",899.999,0,3.51009917259216,64.3266906738281,5.15341901779175,277.558349609375
"2",899.999,0.00999999977648258,3.03101778030396,67.8494415283203,2.30830240249634,274.81787109375
"3",899.999,0.0209999997168779,2.91441082954407,64.380126953125,2.47775721549988,275.094512939453
"4",899.999,0.033100001513958,2.83536648750305,60.9177017211914,2.84927678108215,275.583312988281
"5",899.999,0.0464100018143654,2.77590560913086,59.210018157959,2.92948031425476,275.792907714844
"6",899.999,0.0610510036349297,2.76591634750366,59.1926078796387,2.8576009273529,275.863525390625
"7",899.999,0.0771561041474342,2.75323867797852,59.7270355224609,2.63872361183167,275.801574707031
"8",899.999,0.0948717147111893,2.73450565338135,60.0871276855469,2.42797803878784,275.763610839844
"9",899.999,0.114358887076378,2.72794818878174,60.8484420776367,2.18402910232544,275.709747314453
"10",899.999,0.135794773697853,2.7243914604187,61.8106689453125,1.90906500816345,275.643981933594
"11",899.999,0.159374251961708,2.71867060661316,62.7149391174316,1.63613045215607,275.601318359375
"12",899.999,0.185311675071716,2.72865509986877,64.1433410644531,1.32829928398132,275.546844482422
"13",899.999,0.213842839002609,2.71008014678955,64.8434829711914,1.03353834152222,275.531005859375
"14",899.999,0.245227128267288,2.69472026824951,65.8254241943359,0.692518591880798,275.496765136719
"15",899.999,0.279749840497971,2.66095924377441,66.2580108642578,0.368844151496887,275.510894775391
"16",899.999,0.317724823951721,2.64393091201782,67.1231842041016,0.0364122986793518,275.550231933594
"17",899.999,0.359497308731079,2.59975957870483,67.2652893066406,-0.295187532901764,275.627807617188
"18",899.999,0.405447036027908,2.55826592445374,67.7942047119141,-0.701045036315918,275.671508789062
"19",899.999,0.455991744995117,2.48775482177734,67.5509338378906,-1.11875450611115,275.748596191406
"20",899.999,0.511590957641602,2.3873393535614,66.6515045166016,-1.58985364437103,275.821441650391
"21",899.999,0.572750091552734,2.33713173866272,67.6738967895508,-2.18718361854553,275.820983886719
"22",899.999,0.64002513885498,2.28935313224792,68.953742980957,-2.83130240440369,275.833190917969
"23",899.999,0.71402770280838,2.25275468826294,70.9498138427734,-3.55409646034241,275.831512451172
"24",899.999,0.795430541038513,2.27440643310547,75.2570953369141,-4.3491940498352,275.829376220703
"25",899.999,0.884973645210266,2.33654141426086,81.657600402832,-5.22378492355347,275.826995849609
"26",899.999,0.983471035957336,2.36819815635681,87.9451065063477,-6.18585634231567,275.824371337891
"27",899.999,1.09181821346283,2.30675005912781,91.6524887084961,-7.24410200119019,275.821502685547
"28",899.999,1.21100008487701,2.0932252407074,89.6780395507812,-8.40818500518799,275.818328857422
"29",899.999,1.34210014343262,1.90325355529785,88.6648941040039,-9.68869495391846,275.814788818359
"30",899.999,1.48631024360657,1.76517057418823,90.2667999267578,-11.0972547531128,275.810821533203
"31",899.999,1.64494132995605,1.67743170261383,95.1686935424805,-12.6462926864624,275.806915283203
"32",899.999,1.81943547725677,1.34948372840881,80.3821563720703,-13.5217552185059,276.685394287109
"33",899.999,2.01137900352478,1.12768459320068,69.3778610229492,-14.2229776382446,277.943634033203
"34",899.999,2.2225170135498,0.739952504634857,46.4514312744141,-14.8009805679321,279.547912597656
"35",899.999,2.45476889610291,0.563831388950348,36.0520248413086,-15.3926801681519,281.372161865234
"36",899.999,2.71024608612061,0.417084485292435,27.0635833740234,-15.9748268127441,283.468933105469
"37",899.999,2.99127101898193,0.192124709486961,12.8779239654541,-16.806526184082,285.587066650391
"38",899.999,3.30039834976196,0.0370905287563801,2.53960013389587,-17.5470275878906,288.141265869141
"39",899.999,3.64043831825256,0.0627114027738571,4.40494251251221,-18.3866386413574,290.958221435547
"40",899.999,4.01448249816895,0.0542375892400742,3.99623680114746,-19.5341243743896,293.840148925781
"41",899.999,4.42593097686768,0.10415356606245,8.21264266967773,-20.9626636505127,296.862365722656
"42",899.999,4.87852430343628,0.185028076171875,16.0586833953857,-22.759635925293,299.973693847656
"43",899.999,5.37637710571289,0.421475201845169,42.9103164672852,-25.3122482299805,302.762786865234
"44",899.999,5.92401504516602,0.427123814821243,54.5703506469727,-28.612922668457,305.287719726562
"45",899.999,6.52641677856445,0.335165023803711,58.1839866638184,-32.7318687438965,307.516418457031
"46",899.999,7.18905878067017,0.219183772802353,57.6051902770996,-37.8694038391113,309.247283935547
"47",899.999,7.91796493530273,0.138089284300804,60.8985633850098,-43.8378067016602,310.780120849609
"48",899.999,8.71976184844971,0.0783846154808998,64.1483383178711,-50.4734992980957,312.423553466797
"49",899.999,9.60173797607422,0.0294657349586487,39.2940902709961,-55.7510604858398,317.194488525391
"50",899.999,10.5719118118286,0.0100814523175359,13.8681535720825,-57.2493858337402,329.088439941406
"51",899.999,11.639102935791,0.00361449271440506,3.5440034866333,-55.8604545593262,347.509552001953
"52",899.999,12.8130130767822,0.00325337797403336,2.11457991600037,-53.9686813354492,369.352142333984
"53",899.999,14.1043138504028,0.00347114424221218,1.77931070327759,-53.6505508422852,391.603607177734
"54",899.999,15.5247449874878,0.00406232057139277,1.68804216384888,-53.724308013916,416.741333007812
"55",899.999,17.0872192382812,0.00469968095421791,1.61073696613312,-54.1242256164551,445.585662841797
"56",1199.999,0,3.83726143836975,66.6563186645508,5.91586494445801,278.323577880859
"57",1199.999,0.00999999977648258,2.70634269714355,69.8208847045898,0.339993715286255,272.859161376953
"58",1199.999,0.0209999997168779,2.6200053691864,59.727424621582,2.04217481613159,274.664825439453
"59",1199.999,0.033100001513958,2.55648589134216,51.8947143554688,3.65702486038208,276.394805908203
"60",1199.999,0.0464100018143654,2.52337551116943,49.5075531005859,4.1182918548584,276.985290527344
"61",1199.999,0.0610510036349297,2.58147215843201,51.07470703125,3.97180438041687,276.981750488281
"62",1199.999,0.0771561041474342,2.63277745246887,54.1310882568359,3.3972761631012,276.564605712891
