"","time","lwp","cth","trel"
"615",42060,120.992523193359,1930,-0.316666666666667
"616",42064,120.992523193359,1930,-0.315555555555556
"617",42068,113.470687866211,1960,-0.314444444444444
"618",42072,113.470687866211,1960,-0.313333333333333
"619",42076,113.470687866211,1960,-0.312222222222222
"620",42080,113.470687866211,1960,-0.311111111111111
"621",42084,113.470687866211,1990,-0.31
"622",42088,113.470687866211,1990,-0.308888888888889
"623",42092,153.455368041992,1990,-0.307777777777778
"624",42096,153.455368041992,1990,-0.306666666666667
"625",42100,153.455368041992,1990,-0.305555555555556
"626",42104,153.455368041992,1990,-0.304444444444444
"627",42108,153.455368041992,1990,-0.303333333333333
"628",42112,153.455368041992,1990,-0.302222222222222
"629",42116,170.65446472168,1990,-0.301111111111111
"630",42120,170.65446472168,1990,-0.3
"631",42124,170.65446472168,1990,-0.298888888888889
"632",42128,170.65446472168,1990,-0.297777777777778
"633",42132,170.65446472168,1990,-0.296666666666667
"634",42136,170.65446472168,1990,-0.295555555555556
"635",42140,170.65446472168,1990,-0.294444444444444
"636",42144,153.033798217773,1990,-0.293333333333333
"637",42148,153.033798217773,1990,-0.292222222222222
"638",42152,153.033798217773,1990,-0.291111111111111
"639",42156,153.033798217773,1990,-0.29
"640",42160,153.033798217773,1990,-0.288888888888889
"641",42164,153.033798217773,1990,-0.287777777777778
"642",42168,151.949020385742,1990,-0.286666666666667
"643",42172,151.949020385742,2020,-0.285555555555556
"644",42176,151.949020385742,2020,-0.284444444444444
"645",42180,151.949020385742,2020,-0.283333333333333
"646",42184,151.949020385742,2020,-0.282222222222222
"647",42188,151.949020385742,2020,-0.281111111111111
"648",42192,121.720649719238,2020,-0.28
"649",42196,121.720649719238,2020,-0.278888888888889
"650",42200,121.720649719238,2020,-0.277777777777778
"651",42204,121.720649719238,2020,-0.276666666666667
"652",42208,121.720649719238,2020,-0.275555555555556
"653",42212,121.720649719238,2020,-0.274444444444444
"654",42216,121.720649719238,2020,-0.273333333333333
"655",42220,77.2444305419922,2020,-0.272222222222222
"656",42224,77.2444305419922,2020,-0.271111111111111
"657",42228,77.2444305419922,2020,-0.27
"658",42232,77.2444305419922,1990,-0.268888888888889
"659",42236,77.2444305419922,1990,-0.267777777777778
"660",42240,77.2444305419922,1990,-0.266666666666667
"661",42244,110.831192016602,1990,-0.265555555555556
"662",42248,110.831192016602,1990,-0.264444444444444
"663",42252,110.831192016602,1990,-0.263333333333333
"664",42256,110.831192016602,1990,-0.262222222222222
"665",42260,110.831192016602,1990,-0.261111111111111
"666",42264,110.831192016602,1990,-0.26
"667",42268,105.386291503906,1990,-0.258888888888889
"668",42272,105.386291503906,1990,-0.257777777777778
"669",42276,105.386291503906,1990,-0.256666666666667
"670",42280,105.386291503906,1990,-0.255555555555556
"671",42284,105.386291503906,1990,-0.254444444444444
"672",42288,105.386291503906,1990,-0.253333333333333
"673",42292,105.386291503906,1990,-0.252222222222222
"674",42296,108.346145629883,1990,-0.251111111111111
"675",42300,108.346145629883,1990,-0.25
"676",42304,108.346145629883,1960,-0.248888888888889
"677",42308,108.346145629883,1960,-0.247777777777778
"678",42312,108.346145629883,1960,-0.246666666666667
"679",42316,108.346145629883,1960,-0.245555555555556
"680",42320,111.385925292969,1990,-0.244444444444444
"681",42324,111.385925292969,1990,-0.243333333333333
"682",42328,111.385925292969,1990,-0.242222222222222
"683",42332,111.385925292969,1990,-0.241111111111111
"684",42336,111.385925292969,1960,-0.24
"685",42340,111.385925292969,1960,-0.238888888888889
"686",42344,105.562927246094,1960,-0.237777777777778
"687",42348,105.562927246094,1960,-0.236666666666667
"688",42352,105.562927246094,1960,-0.235555555555556
"689",42356,105.562927246094,1960,-0.234444444444444
"690",42360,105.562927246094,1990,-0.233333333333333
"691",42364,105.562927246094,1990,-0.232222222222222
"692",42368,101.360389709473,1990,-0.231111111111111
"693",42372,101.360389709473,1990,-0.23
"694",42376,101.360389709473,1990,-0.228888888888889
"695",42380,101.360389709473,1990,-0.227777777777778
"696",42384,101.360389709473,1990,-0.226666666666667
"697",42388,101.360389709473,1990,-0.225555555555556
"698",42392,101.360389709473,1990,-0.224444444444444
"699",42396,101.490699768066,1990,-0.223333333333333
"700",42400,101.490699768066,2020,-0.222222222222222
"701",42404,101.490699768066,1990,-0.221111111111111
"702",42408,101.490699768066,1990,-0.22
"703",42412,101.490699768066,1990,-0.218888888888889
"704",42416,101.490699768066,1990,-0.217777777777778
"705",42420,92.0565032958984,1990,-0.216666666666667
"706",42424,92.0565032958984,1990,-0.215555555555556
"707",42428,92.0565032958984,1990,-0.214444444444444
"708",42432,92.0565032958984,1990,-0.213333333333333
