"","lat","lon","swflx","swflx.25","swflx.75","lwflx","lwflx.25","lwflx.75","sat","tdiff","time.rel","sza"
"1",75.9105601326757,4.08878119393421,251.582669576009,241.865825653076,259.365425109863,194.960838317871,194.601547241211,195.413040161133,"CERES",1,-24,70.3908513387044
"2",75.9105601326757,4.08878119393421,240.812318589952,231.476303100586,247.121887207031,196.064968532986,195.417816162109,196.599456787109,"CERES",0,-24,71.2417670355903
"3",75.5580509670484,4.28309224082178,248.505399915907,243.117614746094,258.125701904297,196.113249037001,195.556121826172,196.599456787109,"CERES",1,-23,70.9900928073459
"4",75.9105601326757,4.08878119393421,259.414283752441,253.262184143066,265.850112915039,195.860994974772,195.240291595459,196.212863922119,"CERES",1,-24,69.6309700012207
"5",73.0477526468452,6.6831666662679,0,0,0,NA,NA,NA,"CERES",-1,-16,99.2896423339844
"6",72.72205278403,7.08206524025498,0,0,0,193.016677856445,193.016677856445,193.016677856445,"CERES",0,-15,99.3666872297015
"7",72.4075642152951,7.49209210034208,0,0,0,193.996124267578,193.996124267578,193.996124267578,"CERES",1,-14,99.9857692718506
"8",74.8526759855547,4.83360128159084,76.2477297101702,69.6345329284668,82.2475662231445,197.405707223075,196.47339630127,198.210800170898,"CERES",-1,-21,84.9169082641602
"9",74.4814281759579,5.18756987204235,76.3402404785156,70.3705062866211,83.9031772613525,197.296434674944,196.815933227539,197.845653533935,"CERES",0,-20,85.0463551112584
"10",74.1078339089432,5.55983604529511,75.0378565107073,70.0328884124756,80.1519069671631,197.334430149623,196.998500823975,197.81982421875,"CERES",1,-19,85.2101860046387
"11",74.4814281759579,5.18756987204235,0,0,0,195.814785766602,194.346343994141,197.187316894531,"CERES",-1,-20,91.0345877075195
"12",74.1078339089432,5.55983604529511,0,0,0,196.728654174805,195.200805664062,198.001266479492,"CERES",0,-19,91.3005853271484
"13",73.7424125175333,5.9181581073803,0,0,0,196.824353144719,196.065811157227,197.316287994385,"CERES",1,-18,91.5853004455566
"14",73.7424125175333,5.9181581073803,0,0,0,197.092765299479,196.840682983398,197.417297363281,"CERES",-1,-18,96.2450820922852
"15",73.3869285982017,6.29351954752363,0,0,0,197.142384529114,196.832202911377,197.162685394287,"CERES",0,-17,96.6032638549805
"16",73.0477526468452,6.6831666662679,0,0,0,196.841945941632,196.674835205078,196.964492797852,"CERES",1,-16,96.9651154738206
"17",74.8526759855547,4.83360128159084,76.5268681844075,71.2126846313477,82.1609649658203,197.219567871094,196.666893005371,197.623275756836,"CERES",-1,-21,84.879406229655
"18",74.4814281759579,5.18756987204235,75.6700871785482,70.8092155456543,81.0437622070312,196.944579060872,196.493278503418,197.322792053223,"CERES",0,-20,85.0526473999023
"19",74.1078339089432,5.55983604529511,74.5962524414062,69.7281036376953,79.4626922607422,196.774772057166,196.499633789062,197.212799072266,"CERES",1,-19,85.2209478525015
"20",74.4814281759579,5.18756987204235,0,0,0,195.704900512695,193.883087158203,197.261993408203,"CERES",-1,-20,91.0376907348633
"21",74.1078339089432,5.55983604529511,0,0,0,197.065266113281,195.76692199707,197.587188720703,"CERES",0,-19,91.3207626342773
"22",73.7424125175333,5.9181581073803,0,0,0,197.56917982835,196.894069671631,197.749668121338,"CERES",1,-18,91.61986717811
"23",73.7424125175333,5.9181581073803,0,0,0,197.091218058268,196.656814575195,197.791877746582,"CERES",-1,-18,96.3301651000977
"24",73.3869285982017,6.29351954752363,0,0,0,196.881340535482,196.51001739502,197.168571472168,"CERES",0,-17,96.6219060262044
"25",73.0477526468452,6.6831666662679,0,0,0,196.659361703055,196.475212097168,196.854415893555,"CERES",1,-16,96.9398542131696
"26",72.4075642152951,7.49209210034208,0,0,0,198.570045471191,197.520812988281,199.463214874268,"CERES",-1,-14,97.7621459960938
"27",72.1111506724697,7.92407395192905,0,0,0,199.546882042518,199.33512878418,200.554077148438,"CERES",0,-13,97.9415453397311
"28",71.8309038837077,8.39088144363935,0,0,0,199.383703378531,198.573577880859,199.91194152832,"CERES",1,-12,98.0999333308293
