"","time","lwp","trel"
"148",43320,103.736854553223,0.0333333333333333
"149",43339,106.873695373535,0.0386111111111111
"150",43370,110.93684387207,0.0472222222222222
"151",43389,116.052635192871,0.0525
"152",43420,121.157897949219,0.0611111111111111
"153",43439,126.473701477051,0.0663888888888889
"154",43471,129.189483642578,0.0752777777777778
"155",43490,133.242126464844,0.0805555555555556
"156",43521,138.9052734375,0.0891666666666667
"157",43540,142.273696899414,0.0944444444444444
"158",43572,145.600021362305,0.103333333333333
"159",43591,149.021072387695,0.108611111111111
"160",43622,152.252639770508,0.117222222222222
"161",43641,154.989471435547,0.1225
"162",43672,158.389465332031,0.131111111111111
"163",43692,161.336853027344,0.136666666666667
"164",43723,164.263168334961,0.145277777777778
"165",43742,166.915786743164,0.150555555555556
"166",43773,169.463180541992,0.159166666666667
"167",43792,172.494766235352,0.164444444444444
"168",43823,175.010559082031,0.173055555555556
"169",43843,177.136840820312,0.178611111111111
"170",43874,179.831573486328,0.187222222222222
"171",43893,182.126327514648,0.1925
"172",43924,184.305267333984,0.201111111111111
"173",43943,186.178970336914,0.206388888888889
"174",43974,187.673706054688,0.215
"175",43993,189.347396850586,0.220277777777778
"176",44025,190.305282592773,0.229166666666667
"177",44044,191.16845703125,0.234444444444444
"178",44075,192.23161315918,0.243055555555556
"179",44094,193.789489746094,0.248333333333333
"180",44125,194.557922363281,0.256944444444444
"181",44145,195.894760131836,0.2625
"182",44176,198.157913208008,0.271111111111111
"183",44195,199.42106628418,0.276388888888889
"184",44226,200.20002746582,0.285
"185",44245,201.263153076172,0.290277777777778
"186",44276,202.684204101562,0.298888888888889
"187",44295,203.778945922852,0.304166666666667
"188",44326,204.978942871094,0.312777777777778
"189",44346,206.115798950195,0.318333333333333
"190",44377,207.736831665039,0.326944444444444
"191",44396,208.578948974609,0.332222222222222
"192",44427,209.231582641602,0.340833333333333
"193",44446,210.136840820312,0.346111111111111
"194",44478,211.105270385742,0.355
"195",44497,212.84211730957,0.360277777777778
"196",44528,214.400009155273,0.368888888888889
"197",44547,216.031600952148,0.374166666666667
"198",44578,217.484252929688,0.382777777777778
"199",44598,219.326354980469,0.388333333333333
"200",44629,219.926345825195,0.396944444444444
"201",44648,219.957916259766,0.402222222222222
"202",44679,220.631622314453,0.410833333333333
"203",44698,222.010559082031,0.416111111111111
"204",44729,223.547393798828,0.424722222222222
"205",44748,225.473739624023,0.43
"206",44779,228.178985595703,0.438611111111111
"207",44799,231.315811157227,0.444166666666667
"208",44830,234.600021362305,0.452777777777778
"209",44849,238.715789794922,0.458055555555556
"210",44880,243.063125610352,0.466666666666667
"211",44899,247.505264282227,0.471944444444444
"212",44930,250.821044921875,0.480555555555556
"213",44949,253.326293945312,0.485833333333333
"214",44980,255.105255126953,0.494444444444444
"215",45000,257.199951171875,0.5
"216",45031,259.936798095703,0.508611111111111
"217",45050,262.452606201172,0.513888888888889
"218",45081,265.073638916016,0.5225
"219",45100,267.652587890625,0.527777777777778
"220",45131,270.399963378906,0.536388888888889
"221",45150,272.789428710938,0.541666666666667
"222",45182,275.136779785156,0.550555555555556
"223",45201,276.957855224609,0.555833333333333
"224",45232,279.136840820312,0.564444444444444
"225",45251,280.978912353516,0.569722222222222
"226",45282,282.157867431641,0.578333333333333
"227",45302,283.578948974609,0.583888888888889
"228",45333,284.315826416016,0.5925
"229",45352,284.200012207031,0.597777777777778
"230",45383,284.863159179688,0.606388888888889
"231",45402,285.336883544922,0.611666666666667
"232",45434,286.0947265625,0.620555555555556
"233",45453,286.126342773438,0.625833333333333
"234",45484,286.442138671875,0.634444444444444
"235",45503,286.736846923828,0.639722222222222
"236",45534,286.494750976562,0.648333333333333
"237",45553,286.136840820312,0.653611111111111
"238",45585,285.663146972656,0.6625
"239",45604,285.178955078125,0.667777777777778
"240",45635,284.810516357422,0.676388888888889
"241",45654,284.305267333984,0.681666666666667
"242",45685,283.45263671875,0.690277777777778
"243",45704,281.947357177734,0.695555555555556
"244",45735,277.852661132812,0.704166666666667
"245",45754,273.115814208984,0.709444444444444
"246",45785,267.242095947266,0.718055555555556
"247",45804,261.673675537109,0.723333333333333
"248",45835,256.115814208984,0.731944444444444
"249",45855,252.84211730957,0.7375
"250",45886,248.29475402832,0.746111111111111
"251",45905,242.105255126953,0.751388888888889
"252",45936,238.315780639648,0.76
"253",45955,234.526306152344,0.765277777777778
"254",45986,230.652648925781,0.773888888888889
"255",46006,226.652633666992,0.779444444444444
"256",46037,223.600006103516,0.788055555555556
"257",46056,220.463180541992,0.793333333333333
"258",46087,217.936859130859,0.801944444444444
"259",46106,215.389511108398,0.807222222222222
"260",46137,213.210571289062,0.815833333333333
"261",46157,211.189498901367,0.821388888888889
"262",46188,208.915802001953,0.83
"263",46207,206.831604003906,0.835277777777778
"264",46238,205.326324462891,0.843888888888889
"265",46257,203.368423461914,0.849166666666667
"266",46288,201.789474487305,0.857777777777778
"267",46307,200.45263671875,0.863055555555556
"268",46338,199.515777587891,0.871666666666667
"269",46358,198.642105102539,0.877222222222222
"270",46389,197.663177490234,0.885833333333333
"271",46408,197.273696899414,0.891111111111111
"272",46439,196.705291748047,0.899722222222222
"273",46458,196.021057128906,0.905
"274",46489,194.96842956543,0.913611111111111
"275",46508,193.926330566406,0.918888888888889
"276",46539,192.526336669922,0.9275
"277",46559,191.168426513672,0.933055555555556
"278",46590,190.610549926758,0.941666666666667
"279",46609,189.694763183594,0.946944444444444
"280",46640,188.547378540039,0.955555555555556
"281",46659,187.052642822266,0.960833333333333
"282",46690,185.957901000977,0.969444444444444
"283",46710,185.51579284668,0.975
"284",46741,185.189468383789,0.983611111111111
"285",46760,184.93684387207,0.988888888888889
"286",46791,184.978942871094,0.9975
