"","time","lwp","cth","trel"
"59",43436,NA,5950,-0.934444444444444
"60",43440,NA,5950,-0.933333333333333
"61",43444,NA,5920,-0.932222222222222
"62",43448,NA,5920,-0.931111111111111
"63",43452,NA,5950,-0.93
"64",43456,NA,5950,-0.928888888888889
"65",43460,NA,5980,-0.927777777777778
"66",43464,NA,6010,-0.926666666666667
"67",43468,NA,6010,-0.925555555555556
"68",43472,NA,6040,-0.924444444444444
"69",43476,NA,6040,-0.923333333333333
"70",43480,NA,6040,-0.922222222222222
"71",43484,NA,6070,-0.921111111111111
"72",43488,NA,6070,-0.92
"73",43492,NA,6070,-0.918888888888889
"74",43496,NA,6070,-0.917777777777778
"75",43500,NA,6070,-0.916666666666667
"76",43504,NA,6040,-0.915555555555556
"77",43508,NA,6040,-0.914444444444444
"78",43512,NA,6040,-0.913333333333333
"79",43516,NA,6040,-0.912222222222222
"80",43520,NA,6040,-0.911111111111111
"81",43524,NA,6040,-0.91
"82",43528,NA,6040,-0.908888888888889
"83",43532,NA,6040,-0.907777777777778
"84",43536,NA,6040,-0.906666666666667
"85",43540,NA,6040,-0.905555555555556
"86",43544,NA,6040,-0.904444444444444
"87",43548,NA,6040,-0.903333333333333
"88",43552,NA,6040,-0.902222222222222
"89",43556,NA,6040,-0.901111111111111
"90",43560,NA,6010,-0.9
"91",43564,NA,6010,-0.898888888888889
"92",43568,NA,6010,-0.897777777777778
"93",43572,NA,6010,-0.896666666666667
"94",43576,NA,6040,-0.895555555555556
"95",43580,NA,6040,-0.894444444444444
"96",43584,NA,6040,-0.893333333333333
"97",43588,NA,6010,-0.892222222222222
"98",43592,NA,6010,-0.891111111111111
"99",43596,NA,6010,-0.89
"100",43600,NA,6010,-0.888888888888889
"101",43604,NA,6010,-0.887777777777778
"102",43608,NA,6010,-0.886666666666667
"103",43612,NA,6010,-0.885555555555556
"104",43616,NA,6010,-0.884444444444444
"105",43620,NA,6010,-0.883333333333333
"106",43624,NA,6040,-0.882222222222222
"107",43628,NA,6040,-0.881111111111111
"108",43632,NA,6040,-0.88
"109",43636,NA,6040,-0.878888888888889
"110",43640,NA,6040,-0.877777777777778
"111",43644,NA,6040,-0.876666666666667
"112",43648,NA,6040,-0.875555555555556
"113",43652,NA,6070,-0.874444444444444
"114",43656,NA,6070,-0.873333333333333
"115",43660,NA,6070,-0.872222222222222
"116",43664,NA,6070,-0.871111111111111
"117",43668,NA,6100,-0.87
"118",43672,NA,6130,-0.868888888888889
"119",43676,NA,6220,-0.867777777777778
"120",43680,NA,6250,-0.866666666666667
"121",43684,NA,6280,-0.865555555555556
"122",43688,NA,6280,-0.864444444444444
"123",43692,NA,6280,-0.863333333333333
"124",43696,NA,6280,-0.862222222222222
"125",43700,NA,6280,-0.861111111111111
"126",43704,NA,6280,-0.86
"127",43708,NA,6280,-0.858888888888889
"128",43712,NA,6310,-0.857777777777778
"129",43716,NA,6310,-0.856666666666667
"130",43720,NA,6310,-0.855555555555556
"131",43724,NA,6310,-0.854444444444444
"132",43728,NA,6310,-0.853333333333333
"133",43732,NA,6310,-0.852222222222222
"134",43736,NA,6310,-0.851111111111111
"135",43740,NA,6310,-0.85
"136",43744,NA,6310,-0.848888888888889
"137",43748,NA,6310,-0.847777777777778
"138",43752,NA,6310,-0.846666666666667
"139",43756,NA,6310,-0.845555555555556
"140",43760,NA,6310,-0.844444444444444
"141",43764,NA,6310,-0.843333333333333
"142",43768,NA,6310,-0.842222222222222
"143",43772,NA,6310,-0.841111111111111
"144",43776,NA,6310,-0.84
"145",43780,NA,6310,-0.838888888888889
"146",43784,NA,6310,-0.837777777777778
"147",43788,NA,6280,-0.836666666666667
"148",43792,NA,6250,-0.835555555555556
"149",43796,NA,6190,-0.834444444444444
"150",43800,NA,6160,-0.833333333333333
"151",43804,NA,6160,-0.832222222222222
"152",43808,NA,6160,-0.831111111111111
"153",43812,NA,6160,-0.83
"154",43816,NA,6160,-0.828888888888889
"155",43820,NA,6160,-0.827777777777778
"156",43824,NA,6160,-0.826666666666667
"157",43828,NA,6160,-0.825555555555556
"158",43832,NA,6160,-0.824444444444444
"159",43836,NA,6160,-0.823333333333333
"160",43840,NA,6160,-0.822222222222222
"161",43844,NA,6160,-0.821111111111111
"162",43848,NA,6190,-0.82
"163",43852,NA,6190,-0.818888888888889
"164",43856,NA,6190,-0.817777777777778
"165",43860,NA,6190,-0.816666666666667
"166",43864,NA,6220,-0.815555555555556
"167",43868,NA,6220,-0.814444444444444
"168",43872,NA,6220,-0.813333333333333
"169",43876,NA,6220,-0.812222222222222
"170",43880,NA,6250,-0.811111111111111
"171",43884,NA,6250,-0.81
"172",43888,NA,6250,-0.808888888888889
"173",43892,NA,6280,-0.807777777777778
"174",43896,NA,6280,-0.806666666666667
"175",43900,NA,6280,-0.805555555555556
"176",43904,NA,6280,-0.804444444444444
"177",43908,NA,6310,-0.803333333333333
"178",43912,NA,6310,-0.802222222222222
"179",43916,NA,6310,-0.801111111111111
"180",43920,NA,6340,-0.8
"181",43924,NA,6340,-0.798888888888889
"182",43928,NA,6340,-0.797777777777778
"183",43932,NA,6370,-0.796666666666667
"184",43936,NA,6370,-0.795555555555556
"185",43940,NA,6370,-0.794444444444444
"186",43944,NA,6370,-0.793333333333333
"187",43948,NA,6370,-0.792222222222222
"188",43952,NA,6370,-0.791111111111111
"189",43956,NA,6340,-0.79
"190",43960,NA,6340,-0.788888888888889
"191",43964,NA,6310,-0.787777777777778
"192",43968,NA,6310,-0.786666666666667
"193",43972,0.489843904972076,6310,-0.785555555555556
"194",43976,0.489843904972076,6280,-0.784444444444444
"195",43980,0.489843904972076,6280,-0.783333333333333
"196",43984,0.489843904972076,6280,-0.782222222222222
"197",43988,0.489843904972076,6310,-0.781111111111111
"198",43992,NA,6310,-0.78
"199",43996,NA,6310,-0.778888888888889
"200",44000,NA,6340,-0.777777777777778
"201",44004,NA,6340,-0.776666666666667
"202",44008,NA,6370,-0.775555555555556
"203",44012,NA,6370,-0.774444444444444
"204",44016,NA,6400,-0.773333333333333
"205",44020,NA,6400,-0.772222222222222
"206",44024,NA,6400,-0.771111111111111
"207",44028,NA,6400,-0.77
"208",44032,NA,6430,-0.768888888888889
"209",44036,NA,6430,-0.767777777777778
"210",44040,NA,6430,-0.766666666666667
"211",44044,NA,6430,-0.765555555555556
"212",44048,NA,6430,-0.764444444444444
"213",44052,NA,6430,-0.763333333333333
"214",44056,NA,6430,-0.762222222222222
"215",44060,NA,6430,-0.761111111111111
"216",44064,NA,6430,-0.76
"217",44068,NA,6430,-0.758888888888889
"218",44072,NA,6430,-0.757777777777778
"219",44076,NA,6430,-0.756666666666667
"220",44080,NA,6430,-0.755555555555556
"221",44084,NA,6430,-0.754444444444444
"222",44088,NA,6430,-0.753333333333333
"223",44092,NA,6400,-0.752222222222222
"224",44096,NA,6400,-0.751111111111111
"225",44100,NA,6400,-0.75
"226",44104,NA,6400,-0.748888888888889
"227",44108,NA,6400,-0.747777777777778
"228",44112,NA,6370,-0.746666666666667
"229",44116,NA,6370,-0.745555555555556
"230",44120,NA,6370,-0.744444444444444
"231",44124,NA,6370,-0.743333333333333
"232",44128,NA,6370,-0.742222222222222
"233",44132,NA,6340,-0.741111111111111
"234",44136,NA,6340,-0.74
"235",44140,NA,6310,-0.738888888888889
"236",44144,NA,6310,-0.737777777777778
"237",44148,NA,6280,-0.736666666666667
"238",44152,NA,6280,-0.735555555555556
"239",44156,NA,6280,-0.734444444444444
"240",44160,NA,6280,-0.733333333333333
"241",44164,NA,6280,-0.732222222222222
"242",44168,NA,6280,-0.731111111111111
"243",44172,NA,6310,-0.73
"244",44176,NA,6310,-0.728888888888889
"245",44180,NA,6520,-0.727777777777778
"246",44184,NA,6520,-0.726666666666667
"247",44188,NA,6280,-0.725555555555556
"248",44192,0.953043937683105,6280,-0.724444444444444
"249",44196,0.953043937683105,6280,-0.723333333333333
"250",44200,0.953043937683105,6280,-0.722222222222222
"251",44204,0.953043937683105,6310,-0.721111111111111
"252",44208,0.953043937683105,6310,-0.72
"253",44212,NA,6340,-0.718888888888889
"254",44216,NA,6340,-0.717777777777778
"255",44220,NA,6340,-0.716666666666667
"256",44224,NA,6340,-0.715555555555556
"257",44228,NA,6340,-0.714444444444444
"258",44232,NA,6310,-0.713333333333333
"259",44236,NA,6310,-0.712222222222222
"260",44240,NA,6310,-0.711111111111111
"261",44244,NA,6310,-0.71
"262",44248,NA,6310,-0.708888888888889
"263",44252,0.554987490177155,6310,-0.707777777777778
"264",44256,0.554987490177155,6310,-0.706666666666667
"265",44260,0.554987490177155,6310,-0.705555555555556
"266",44264,0.554987490177155,6310,-0.704444444444444
"267",44268,0.554987490177155,6310,-0.703333333333333
"268",44272,0.613820433616638,6340,-0.702222222222222
"269",44276,0.613820433616638,6340,-0.701111111111111
"270",44280,0.613820433616638,6340,-0.7
"271",44284,0.613820433616638,6370,-0.698888888888889
"272",44288,0.613820433616638,6370,-0.697777777777778
"273",44292,3.12815737724304,6370,-0.696666666666667
"274",44296,3.12815737724304,6400,-0.695555555555556
"275",44300,3.12815737724304,6400,-0.694444444444444
"276",44304,3.12815737724304,6400,-0.693333333333333
"277",44308,3.12815737724304,6400,-0.692222222222222
"278",44312,0.932744026184082,6430,-0.691111111111111
"279",44316,0.932744026184082,6430,-0.69
"280",44320,0.932744026184082,6430,-0.688888888888889
"281",44324,0.932744026184082,6430,-0.687777777777778
"282",44328,0.932744026184082,6430,-0.686666666666667
"283",44332,1.48302733898163,6430,-0.685555555555556
"284",44336,1.48302733898163,6430,-0.684444444444444
"285",44340,1.48302733898163,6430,-0.683333333333333
"286",44344,1.48302733898163,6460,-0.682222222222222
"287",44348,1.48302733898163,6460,-0.681111111111111
"288",44352,1.48302733898163,6430,-0.68
"289",44356,NA,6430,-0.678888888888889
"290",44360,NA,6430,-0.677777777777778
"291",44364,NA,6400,-0.676666666666667
"292",44368,NA,6400,-0.675555555555556
"293",44372,NA,6400,-0.674444444444444
"294",44376,NA,6370,-0.673333333333333
"295",44380,1.46021521091461,6370,-0.672222222222222
"296",44384,1.46021521091461,6340,-0.671111111111111
"297",44388,1.46021521091461,6340,-0.67
"298",44392,1.46021521091461,6310,-0.668888888888889
"299",44396,1.46021521091461,6310,-0.667777777777778
"300",44400,1.46021521091461,6310,-0.666666666666667
"301",44404,1.82993054389954,6280,-0.665555555555556
"302",44408,1.82993054389954,6280,-0.664444444444444
"303",44412,1.82993054389954,6280,-0.663333333333333
"304",44416,1.82993054389954,6280,-0.662222222222222
"305",44420,1.82993054389954,6280,-0.661111111111111
"306",44424,1.82993054389954,6280,-0.66
"307",44428,1.82993054389954,6280,-0.658888888888889
"308",44432,NA,6280,-0.657777777777778
"309",44436,NA,6250,-0.656666666666667
"310",44440,NA,6250,-0.655555555555556
"311",44444,NA,6250,-0.654444444444444
"312",44448,NA,6250,-0.653333333333333
"313",44452,NA,6250,-0.652222222222222
"314",44456,0.414565205574036,6250,-0.651111111111111
"315",44460,0.414565205574036,6250,-0.65
"316",44464,0.414565205574036,6250,-0.648888888888889
"317",44468,0.414565205574036,6250,-0.647777777777778
"318",44472,0.414565205574036,6250,-0.646666666666667
"319",44476,0.414565205574036,6250,-0.645555555555556
"320",44480,1.45510315895081,6250,-0.644444444444444
"321",44484,1.45510315895081,6250,-0.643333333333333
"322",44488,1.45510315895081,6250,-0.642222222222222
"323",44492,1.45510315895081,6250,-0.641111111111111
"324",44496,1.45510315895081,6220,-0.64
"325",44500,1.45510315895081,6220,-0.638888888888889
"326",44504,4.58570098876953,6190,-0.637777777777778
"327",44508,4.58570098876953,6190,-0.636666666666667
"328",44512,4.58570098876953,6190,-0.635555555555556
"329",44516,4.58570098876953,6190,-0.634444444444444
"330",44520,4.58570098876953,6190,-0.633333333333333
"331",44524,4.58570098876953,6160,-0.632222222222222
"332",44528,4.58570098876953,6160,-0.631111111111111
"333",44532,5.2795877456665,6160,-0.63
"334",44536,5.2795877456665,6130,-0.628888888888889
"335",44540,5.2795877456665,6130,-0.627777777777778
"336",44544,5.2795877456665,6100,-0.626666666666667
"337",44548,5.2795877456665,6100,-0.625555555555556
"338",44552,5.2795877456665,6100,-0.624444444444444
"339",44556,0.524818897247314,6100,-0.623333333333333
"340",44560,0.524818897247314,6100,-0.622222222222222
"341",44564,0.524818897247314,6100,-0.621111111111111
"342",44568,0.524818897247314,6100,-0.62
"343",44572,0.524818897247314,6100,-0.618888888888889
"344",44576,0.524818897247314,6070,-0.617777777777778
"345",44580,1.57627189159393,6070,-0.616666666666667
"346",44584,1.57627189159393,6040,-0.615555555555556
"347",44588,1.57627189159393,6040,-0.614444444444444
"348",44592,1.57627189159393,6040,-0.613333333333333
"349",44596,1.57627189159393,6040,-0.612222222222222
"350",44600,1.57627189159393,6040,-0.611111111111111
"351",44604,1.57627189159393,6040,-0.61
"352",44608,4.66839122772217,6040,-0.608888888888889
"353",44612,4.66839122772217,6010,-0.607777777777778
"354",44616,4.66839122772217,6010,-0.606666666666667
"355",44620,4.66839122772217,6040,-0.605555555555556
"356",44624,4.66839122772217,6040,-0.604444444444444
"357",44628,4.66839122772217,6040,-0.603333333333333
"358",44632,6.59475469589233,6040,-0.602222222222222
"359",44636,6.59475469589233,6040,-0.601111111111111
"360",44640,6.59475469589233,6010,-0.6
"361",44644,6.59475469589233,6010,-0.598888888888889
"362",44648,6.59475469589233,6010,-0.597777777777778
"363",44652,6.59475469589233,6010,-0.596666666666667
"364",44656,9.63583278656006,6010,-0.595555555555556
"365",44660,9.63583278656006,6040,-0.594444444444444
"366",44664,9.63583278656006,6040,-0.593333333333333
"367",44668,9.63583278656006,6040,-0.592222222222222
"368",44672,9.63583278656006,6040,-0.591111111111111
"369",44676,9.63583278656006,6040,-0.59
"370",44680,9.21239948272705,6040,-0.588888888888889
"371",44684,9.21239948272705,6040,-0.587777777777778
"372",44688,9.21239948272705,6040,-0.586666666666667
"373",44692,9.21239948272705,6040,-0.585555555555556
"374",44696,9.21239948272705,6040,-0.584444444444444
"375",44700,9.21239948272705,6040,-0.583333333333333
"376",44704,9.21239948272705,6040,-0.582222222222222
"377",44708,19.7202472686768,6040,-0.581111111111111
"378",44712,19.7202472686768,6070,-0.58
"379",44716,19.7202472686768,6070,-0.578888888888889
"380",44720,19.7202472686768,6070,-0.577777777777778
"381",44724,19.7202472686768,6070,-0.576666666666667
"382",44728,19.7202472686768,6070,-0.575555555555556
"383",44732,20.0095748901367,6070,-0.574444444444444
"384",44736,20.0095748901367,6070,-0.573333333333333
"385",44740,20.0095748901367,6070,-0.572222222222222
"386",44744,20.0095748901367,6070,-0.571111111111111
"387",44748,20.0095748901367,6070,-0.57
"388",44752,20.0095748901367,6070,-0.568888888888889
"389",44756,16.5905055999756,6070,-0.567777777777778
"390",44760,16.5905055999756,6070,-0.566666666666667
"391",44764,16.5905055999756,6070,-0.565555555555556
"392",44768,16.5905055999756,6070,-0.564444444444444
"393",44772,16.5905055999756,6070,-0.563333333333333
"394",44776,16.5905055999756,6070,-0.562222222222222
"395",44780,16.5905055999756,6070,-0.561111111111111
"396",44784,16.5905055999756,6070,-0.56
"397",44788,16.5905055999756,6070,-0.558888888888889
"398",44792,16.5905055999756,6070,-0.557777777777778
"399",44796,16.5905055999756,6070,-0.556666666666667
"400",44800,19.977725982666,6070,-0.555555555555556
"401",44804,19.977725982666,6070,-0.554444444444444
"402",44808,19.977725982666,6070,-0.553333333333333
"403",44812,19.977725982666,6070,-0.552222222222222
"404",44816,19.977725982666,6070,-0.551111111111111
"405",44820,19.977725982666,6070,-0.55
"406",44824,19.977725982666,6100,-0.548888888888889
"407",44828,19.977725982666,6100,-0.547777777777778
"408",44832,38.2400398254395,6070,-0.546666666666667
"409",44836,38.2400398254395,6070,-0.545555555555556
"410",44840,38.2400398254395,6070,-0.544444444444444
"411",44844,38.2400398254395,6040,-0.543333333333333
"412",44848,38.2400398254395,6040,-0.542222222222222
"413",44852,38.2400398254395,6040,-0.541111111111111
"414",44856,35.165153503418,6040,-0.54
"415",44860,35.165153503418,6070,-0.538888888888889
"416",44864,35.165153503418,6070,-0.537777777777778
"417",44868,35.165153503418,6070,-0.536666666666667
"418",44872,35.165153503418,6070,-0.535555555555556
"419",44876,35.165153503418,6070,-0.534444444444444
"420",44880,35.165153503418,6070,-0.533333333333333
"421",44884,50.443302154541,6070,-0.532222222222222
"422",44888,50.443302154541,6070,-0.531111111111111
"423",44892,50.443302154541,6070,-0.53
"424",44896,50.443302154541,6070,-0.528888888888889
"425",44900,50.443302154541,6070,-0.527777777777778
"426",44904,50.443302154541,6100,-0.526666666666667
"427",44908,42.2483787536621,6100,-0.525555555555556
"428",44912,42.2483787536621,6100,-0.524444444444444
"429",44916,42.2483787536621,6100,-0.523333333333333
"430",44920,42.2483787536621,6100,-0.522222222222222
"431",44924,42.2483787536621,6100,-0.521111111111111
"432",44928,42.2483787536621,6100,-0.52
"433",44932,29.0187473297119,6100,-0.518888888888889
"434",44936,29.0187473297119,6100,-0.517777777777778
"435",44940,29.0187473297119,6100,-0.516666666666667
"436",44944,29.0187473297119,6070,-0.515555555555556
"437",44948,29.0187473297119,6070,-0.514444444444444
"438",44952,29.0187473297119,6070,-0.513333333333333
"439",44956,29.0187473297119,6070,-0.512222222222222
"440",44960,29.0187473297119,6040,-0.511111111111111
"441",44964,29.0187473297119,6040,-0.51
"442",44968,41.6072998046875,6040,-0.508888888888889
"443",44972,41.6072998046875,6040,-0.507777777777778
"444",44976,41.6072998046875,6070,-0.506666666666667
"445",44980,41.6072998046875,6070,-0.505555555555556
"446",44984,41.6072998046875,6040,-0.504444444444444
"447",44988,41.6072998046875,6040,-0.503333333333333
"448",44992,41.6072998046875,6040,-0.502222222222222
"449",44996,41.6072998046875,6010,-0.501111111111111
"450",45000,41.6072998046875,6010,-0.5
"451",45004,41.6072998046875,5980,-0.498888888888889
"452",45008,41.6072998046875,5980,-0.497777777777778
"453",45012,41.6072998046875,5950,-0.496666666666667
"454",45016,41.6072998046875,5950,-0.495555555555556
"455",45020,41.6072998046875,5950,-0.494444444444444
"456",45024,41.6072998046875,5950,-0.493333333333333
"457",45028,41.6072998046875,5950,-0.492222222222222
"458",45032,44.9026145935059,5950,-0.491111111111111
"459",45036,44.9026145935059,5950,-0.49
"460",45040,44.9026145935059,5980,-0.488888888888889
"461",45044,44.9026145935059,5980,-0.487777777777778
"462",45048,44.9026145935059,5980,-0.486666666666667
"463",45052,44.9026145935059,5980,-0.485555555555556
"464",45056,44.9026145935059,5980,-0.484444444444444
"465",45060,44.9026145935059,5980,-0.483333333333333
"466",45064,44.9026145935059,5980,-0.482222222222222
"467",45068,44.9026145935059,5980,-0.481111111111111
"468",45072,44.9026145935059,6010,-0.48
"469",45076,44.9026145935059,6010,-0.478888888888889
"470",45080,44.9026145935059,6010,-0.477777777777778
"471",45084,44.9026145935059,6040,-0.476666666666667
"472",45088,44.9026145935059,6040,-0.475555555555556
"473",45092,44.9026145935059,6040,-0.474444444444444
"474",45096,44.9026145935059,6040,-0.473333333333333
"475",45100,44.9026145935059,6040,-0.472222222222222
"476",45104,44.9026145935059,6070,-0.471111111111111
"477",45108,44.9026145935059,6370,-0.47
"478",45112,44.9026145935059,6400,-0.468888888888889
"479",45116,44.9026145935059,6400,-0.467777777777778
"480",45120,44.9026145935059,6430,-0.466666666666667
"481",45124,34.3640785217285,6430,-0.465555555555556
"482",45128,34.3640785217285,6430,-0.464444444444444
"483",45132,34.3640785217285,6430,-0.463333333333333
"484",45136,34.3640785217285,6400,-0.462222222222222
"485",45140,34.3640785217285,6400,-0.461111111111111
"486",45144,34.3640785217285,6400,-0.46
"487",45148,34.3640785217285,6370,-0.458888888888889
"488",45152,34.3640785217285,6370,-0.457777777777778
"489",45156,34.3640785217285,6370,-0.456666666666667
"490",45160,34.3640785217285,6370,-0.455555555555556
"491",45164,34.3640785217285,6340,-0.454444444444444
"492",45168,34.3640785217285,6340,-0.453333333333333
"493",45172,34.3640785217285,6340,-0.452222222222222
"494",45176,34.3640785217285,6340,-0.451111111111111
"495",45180,34.3640785217285,6310,-0.45
"496",45184,34.3640785217285,6310,-0.448888888888889
"497",45188,34.3640785217285,6310,-0.447777777777778
"498",45192,34.3640785217285,6310,-0.446666666666667
"499",45196,34.3640785217285,6280,-0.445555555555556
"500",45200,33.5244522094727,6280,-0.444444444444444
"501",45204,33.5244522094727,6280,-0.443333333333333
"502",45208,33.5244522094727,6250,-0.442222222222222
"503",45212,33.5244522094727,6250,-0.441111111111111
"504",45216,33.5244522094727,6250,-0.44
"505",45220,33.5244522094727,6220,-0.438888888888889
"506",45224,33.5244522094727,6220,-0.437777777777778
"507",45228,33.5244522094727,6220,-0.436666666666667
"508",45232,33.5244522094727,6220,-0.435555555555556
"509",45236,33.5244522094727,6220,-0.434444444444444
"510",45240,33.5244522094727,6220,-0.433333333333333
"511",45244,33.5244522094727,6190,-0.432222222222222
"512",45248,33.5244522094727,6190,-0.431111111111111
"513",45252,33.5244522094727,6190,-0.43
"514",45256,33.5244522094727,6160,-0.428888888888889
"515",45260,33.5244522094727,6160,-0.427777777777778
"516",45264,33.5244522094727,6130,-0.426666666666667
"517",45268,33.5244522094727,6130,-0.425555555555556
"518",45272,33.5244522094727,6130,-0.424444444444444
"519",45276,33.5244522094727,6130,-0.423333333333333
"520",45280,33.5244522094727,6100,-0.422222222222222
"521",45284,27.1030445098877,6100,-0.421111111111111
"522",45288,27.1030445098877,6100,-0.42
"523",45292,27.1030445098877,6100,-0.418888888888889
"524",45296,27.1030445098877,6100,-0.417777777777778
"525",45300,27.1030445098877,6100,-0.416666666666667
"526",45304,27.1030445098877,6100,-0.415555555555556
"527",45308,27.1030445098877,6130,-0.414444444444444
"528",45312,27.1030445098877,6130,-0.413333333333333
"529",45316,27.1030445098877,6160,-0.412222222222222
"530",45320,27.1030445098877,6190,-0.411111111111111
"531",45324,27.1030445098877,6220,-0.41
"532",45328,27.1030445098877,6220,-0.408888888888889
"533",45332,27.1030445098877,6250,-0.407777777777778
"534",45336,27.1030445098877,6250,-0.406666666666667
"535",45340,27.1030445098877,6280,-0.405555555555556
"536",45344,27.1030445098877,6280,-0.404444444444444
"537",45348,27.1030445098877,6280,-0.403333333333333
"538",45352,27.1030445098877,6280,-0.402222222222222
"539",45356,27.1030445098877,6280,-0.401111111111111
"540",45360,21.962854385376,6280,-0.4
"541",45364,21.962854385376,6310,-0.398888888888889
"542",45368,21.962854385376,6310,-0.397777777777778
"543",45372,21.962854385376,6310,-0.396666666666667
"544",45376,21.962854385376,6310,-0.395555555555556
"545",45380,21.962854385376,6310,-0.394444444444444
"546",45384,21.962854385376,6310,-0.393333333333333
"547",45388,21.962854385376,6310,-0.392222222222222
"548",45392,21.962854385376,6280,-0.391111111111111
"549",45396,21.962854385376,6280,-0.39
"550",45400,21.962854385376,6280,-0.388888888888889
"551",45404,21.962854385376,6280,-0.387777777777778
"552",45408,21.962854385376,6280,-0.386666666666667
"553",45412,21.962854385376,6280,-0.385555555555556
"554",45416,21.962854385376,6280,-0.384444444444444
"555",45420,21.962854385376,6280,-0.383333333333333
"556",45424,21.962854385376,6280,-0.382222222222222
"557",45428,29.5378704071045,6250,-0.381111111111111
"558",45432,29.5378704071045,6250,-0.38
"559",45436,29.5378704071045,6250,-0.378888888888889
"560",45440,29.5378704071045,6250,-0.377777777777778
"561",45444,29.5378704071045,6220,-0.376666666666667
"562",45448,29.5378704071045,6220,-0.375555555555556
"563",45452,29.5378704071045,6220,-0.374444444444444
"564",45456,29.5378704071045,6250,-0.373333333333333
"565",45460,29.5378704071045,6250,-0.372222222222222
"566",45464,29.5378704071045,6250,-0.371111111111111
"567",45468,29.5378704071045,6250,-0.37
"568",45472,29.5378704071045,6280,-0.368888888888889
"569",45476,29.5378704071045,6280,-0.367777777777778
"570",45480,29.5378704071045,6280,-0.366666666666667
"571",45484,29.5378704071045,6280,-0.365555555555556
"572",45488,29.5378704071045,6250,-0.364444444444444
"573",45492,29.5378704071045,6250,-0.363333333333333
"574",45496,29.5378704071045,6250,-0.362222222222222
"575",45500,29.5378704071045,6250,-0.361111111111111
"576",45504,29.5378704071045,6220,-0.36
"577",45508,29.5378704071045,6220,-0.358888888888889
"578",45512,29.5378704071045,6220,-0.357777777777778
"579",45516,29.5378704071045,6220,-0.356666666666667
"580",45520,29.5378704071045,6220,-0.355555555555556
"581",45524,29.5378704071045,6220,-0.354444444444444
"582",45528,29.5378704071045,6190,-0.353333333333333
"583",45532,29.5378704071045,6190,-0.352222222222222
"584",45536,NA,6190,-0.351111111111111
"585",45540,NA,6160,-0.35
"586",45544,NA,5830,-0.348888888888889
"587",45548,NA,5830,-0.347777777777778
"588",45552,NA,5830,-0.346666666666667
"589",45556,NA,5830,-0.345555555555556
"590",45560,NA,5830,-0.344444444444444
"591",45564,NA,5830,-0.343333333333333
"592",45568,NA,5830,-0.342222222222222
"593",45572,NA,5830,-0.341111111111111
"594",45576,NA,5830,-0.34
"595",45580,NA,5830,-0.338888888888889
"596",45584,NA,5830,-0.337777777777778
"597",45588,NA,5830,-0.336666666666667
"598",45592,NA,5830,-0.335555555555556
"599",45596,NA,5830,-0.334444444444444
"600",45600,NA,5830,-0.333333333333333
"601",45604,NA,5830,-0.332222222222222
"602",45608,NA,5830,-0.331111111111111
"603",45612,NA,5830,-0.33
