"","lat","lon","cc","cth","ctt","cod","nd","tdiff","time.rel","sza","ctt.25","ctt.75","cod.25","cod.75","nd.25","nd.75","cth.25","cth.75","cc.025","cc.975","cod.me","sat"
"60",76.8869071556897,7.53804262571862,0,NA,NA,NA,NA,0,-22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"61",76.4257476135215,7.68887014605118,0,NA,NA,NA,NA,1,-21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"62",73.399673634704,9.22416682981788,0,NA,NA,NA,NA,-1,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"63",72.961469449469,9.41202485312479,0,NA,NA,NA,NA,0,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"64",72.6705158236084,9.57836014076706,0,2459.66896734802,-17.6978014007151,0,NA,-1,-13.1,87.5576152497809,-22.5675116000697,-12.6566970344633,0,0,NA,NA,1945,2746,0,0,0,"VIIRS"
"65",72.2640078234495,9.85368299001091,0,2619.2011722117,-18.4367389997056,0,NA,0,-12.1,87.8900990606319,-24.3766915207729,-12.0298320619389,0,0,NA,NA,1939,3067.75,0,0,0,"VIIRS"
"66",71.8690012710199,10.12583191624,0,2413.73491415947,-16.457799931348,0,NA,1,-11.1,88.2117715190401,-21.4328066498041,-9.4212009262759,0,0,NA,NA,1821,2690.75,0,0,0,"VIIRS"
"67",72.628951019914,9.60212232471596,0,NA,NA,NA,NA,-1,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"68",72.2234585793979,9.88163417504369,0,NA,NA,NA,NA,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"69",71.8296171256445,10.1529649985952,0,NA,NA,NA,NA,1,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"70",71.9871537071459,10.0444326691746,0,2730.52717488788,-18.9983572964168,0,NA,-1,-11.4,83.5172346786248,-27.6776513760909,-11.4426420876756,0,0,NA,NA,1947,3686,0,0,0,"VIIRS"
"71",71.6052396936378,10.3021585601061,0,2868.2008824757,-19.9921852491105,0,NA,0,-10.4,83.7075016397353,-31.5737362053245,-11.8909695680253,0,0,NA,NA,1972,4313.5,0,0,0,"VIIRS"
"72",71.2504772433188,10.5515998881503,0,2636.85420404258,-17.6179813039119,0,NA,1,-9.4,83.8795233823705,-31.0897012265399,-8.12581223305313,0,0,NA,NA,1764,4201,0,0,0,"VIIRS"
"73",71.3530659911427,10.4766104112985,0.340390879478827,3874.21335504886,-28.5550756245105,12.3657802078485,136.226461260664,-1,-9.7,76.943483015356,-33.8272761065513,-23.6407203030307,0,4.55,0.716984657768747,6.51617354649006,2945,4691,0.0419577391877265,0.657629838891277,0,"VIIRS"
"74",71.0192123321451,10.7349482005535,0.313870994047134,3883.3633694855,-28.6733485655893,8.901246024627,76.8170224139948,0,-8.7,76.967518551741,-33.93043110203,-23.654606552422,0,3.57,0.586774834924982,2.24381077416967,2975,4679,0.0449438202247191,0.722521430929466,0,"VIIRS"
"75",70.709948155234,11.0329389645538,0.346831742756427,4031.73295503398,-29.8272701392364,7.92218553864682,49.444611247609,1,-7.7,76.9692468403405,-34.7794760648161,-25.3765014769509,0,3.99,0.532692114410675,1.62154994437175,3291,4806,0.106355382619974,0.722222104489842,1.05,"VIIRS"
"76",70.8302525039949,10.9016728870886,0.239339413359625,3886.15232930736,-28.7994436155595,3.11686467833372,3.68377259604145,-1,-8.1,68.6209193985704,-34.2557660877704,-24.5988715110346,0,2.38,0.487831380534594,1.17814509005464,3094,4728,0.0307520170262708,0.444107935320422,0,"VIIRS"
"77",70.5323260670958,11.2398962239726,0.257995735607676,4251.39850746268,-31.1432328659847,3.59718336886995,4.28335599081543,0,-7.1,68.5162771855011,-37.3504159521311,-26.1620664425194,0,2.6675,0.430520427307828,0.875281874526912,3380,5178,0.0329199532543228,0.525593956117916,0,"VIIRS"
"78",70.252446438455,11.6502936583747,0.304869565217391,4563.5987826087,-33.2301915327216,3.46726260869565,2.03953759481751,1,-6.1,68.4016556521739,-38.9374158825725,-29.0107313176617,0,3.15,0.373686841686865,0.622992705072245,3868.25,5452.75,0.0150239729759181,0.628908845141715,0,"VIIRS"
"79",70.7987591993032,10.9294603348444,0.257875171199374,3740.2865388378,-27.5244504573508,3.40302973977697,10.9404431525606,-1,-8,69.0137859518685,-33.3432411277666,-23.1090753263328,0,2.59,0.441271988817074,1.00094492333137,2842.5,4639,0.0475645474817288,0.495284138718596,0,"VIIRS"
"80",70.5027223857394,11.2743891005424,0.192790326260552,3770.22461784167,-27.7720331549795,3.28388546657541,14.6481329270174,0,-7,68.8989162673968,-33.9125773528125,-22.6151215979829,0,1.65,0.436893652814196,1.1817324722844,2774,4694,0.0255606060606061,0.492614115604069,0,"VIIRS"
"81",70.2246379998679,11.6920608314672,0.163983903420523,4130.30727220465,-30.1037279117502,2.04681948835872,13.7077354645274,1,-6,68.772092555332,-37.6598809385672,-24.075161533989,0,1.68,0.352038777604085,0.685873211602242,3024.75,5238,0.0277478017585931,0.5,0,"VIIRS"
"82",70.3358717542165,11.5249921390973,0.198399657069372,3041.14431663927,-21.3917773103151,4.47088661856116,14.0639414774016,-1,-6.4,60.7557297992427,-32.4307161677629,-13.7675969857722,0,1.66,0.63408719886152,8.15585937150225,2117,4472,0.0631655629139073,0.372274946194701,0,"VIIRS"
"83",70.0696447927569,11.9795968663757,0.188665230632103,3310.39634553972,-23.3714662205543,4.51579514224161,14.7846218968813,0,-5.4,60.4937636485182,-33.5574861183762,-14.6364794476889,0,1.6,0.676501177381091,8.85822051187605,2191,4598.5,0.027732849190351,0.339729119638826,0,"VIIRS"
"84",69.8231930962701,12.4905678298809,0.170608108108108,3916.57501535624,-28.2035973366073,3.67166922604445,11.8155253998953,1,-4.4,60.2222865479116,-34.9857860557735,-20.5738429374527,0,1.42,0.494296115036874,5.23774762540641,2668.75,4784,0.0244215938303342,0.307060649165912,0,"VIIRS"
"85",69.6900922314841,12.8607323478264,0,NA,NA,NA,NA,0,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"86",69.5068611160857,13.6417181814821,0,NA,NA,NA,NA,1,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIIRS"
"87",69.8947545421432,12.3309276930979,0.290273798153454,2910.49860591095,-18.9184459080216,6.47974291626866,16.9174045271432,-1,-4.7,54.1920598535498,-32.6767011569813,-6.38804730921981,0,3.43,3.28444984522899,16.7177410425696,1715,4489,0.0572427492063885,0.463030041684634,0,"VIIRS"
"88",69.6712494296732,12.9393878489437,0.227872545864178,3299.894016268,-22.0722300996707,4.758428548439,13.7369422042619,0,-3.7,53.8964346636627,-33.9859760995954,-8.07820223513988,0,2.19,2.99338418390291,13.7674448941238,1834,4671,0.053781512605042,0.455505598325779,0,"VIIRS"
"89",69.4906167656301,13.7175890938405,0.228840373358646,3806.55100910163,-26.6638397723272,4.55421531403266,13.6948895072528,1,-2.7,53.603814269894,-35.5650410303846,-15.1958969231695,0,2.22,0.860514272107895,11.0414050004338,2346,4846.5,0.0449380507997865,0.443752026588845,0,"VIIRS"
"90",69.5581926188078,13.4113208556478,0.418285031371377,4066.52500746939,-28.5246807019768,6.74630295787273,17.6812190673314,-1,-3.1,51.2542204959665,-35.9379860140383,-18.6515892717056,0,5.96,1.76591149828569,21.0281590738683,2629.5,4972,0.204743418116912,0.620431321931806,1.76,"VIIRS"
"91",69.3931506628964,14.1728145679912,0.361241880698409,4101.0324946339,-29.0531640736723,5.56935760681709,13.517932577705,0,-2.1,51.084875752339,-36.0728810081258,-20.3496791972779,0,4.4,0.788366894637863,15.2250280992762,2751,4963,0.125490728437057,0.60414799312773,1.6,"VIIRS"
"92",69.2550437530814,14.9343729545781,0.345623215984776,4243.41357679649,-30.4296611446069,5.73908658420548,14.3140003597569,1,-1.1,50.9465247383444,-36.0332060098648,-32.2323411764577,0,4.4,0.790272995250753,16.3622421140161,4351,4915,0.0952380952380952,0.606253600006312,1.38,"VIIRS"
"93",69.2956646062012,14.7058104631686,0.324676857699345,4488.57921291623,-32.2579703728176,6.24861063566065,9.97555543416559,-1,-1.4,53.3210535324323,-35.9141810150817,-33.0972561385482,0,4.28,0.686880398816674,12.9279151563486,4535,4953,0.0823704025554683,0.678117922335048,0,"VIIRS"
"94",69.1812013874833,15.4146241806858,0.309995730926389,4637.45628499362,-33.342743145877,6.90126974446558,9.14327833054727,0,-0.4,53.3498615600415,-36.6442009830847,-33.2004111340269,0,4.38,0.689637274495413,14.1883001731575,4537,5049,0.0757510033106387,0.600601809052513,0,"VIIRS"
